protein_id	level	budget	component_id	length_stratum	candidate_rows	candidate_labels	matching_candidate	raw_top_rows	raw_top_labels	calibrated_top_rows	calibrated_top_labels	raw_levels_in_calibrated_top	top_set_expanded	raw_winner_row	calibrated_winner_row	raw_winner_label	calibrated_winner_label	winner_row_changed	winner_label_changed	raw_concordant	calibrated_concordant	raw_only_concordant	calibrated_only_concordant	calibrated_tie_loss	raw_tie_loss	monotonicity_violations
Q6GBU5	EC_L3	50	185	GT_1022	58	27	1	1	1	1	1	1	0	3295035	3295035	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6GBU5	EC_L3	ALL	185	GT_1022	213	56	1	1	1	1	1	1	0	3295035	3295035	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6GBU5	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	3294897	3294897	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GBU5	EC_L4	25	185	GT_1022	27	12	1	1	1	1	1	1	0	3294897	3294897	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GBU5	EC_L4	50	185	GT_1022	58	38	1	1	1	1	1	1	0	3294897	3294897	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GBU5	EC_L4	ALL	185	GT_1022	213	109	1	1	1	1	1	1	0	3294897	3294897	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GJC0	EC_L3	10	716	LE_1022	11	5	1	1	1	1	1	1	0	3301184	3301184	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6GJC0	EC_L3	25	716	LE_1022	28	15	1	1	1	1	1	1	0	3301184	3301184	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6GJC0	EC_L3	50	716	LE_1022	63	31	1	1	1	1	1	1	0	3301184	3301184	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6GJC0	EC_L3	ALL	716	LE_1022	124	46	1	1	1	1	1	1	0	3301184	3301184	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6GJC0	EC_L4	10	716	LE_1022	11	6	1	1	1	2	2	2	1	3301184	3301184	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
Q6GJC0	EC_L4	25	716	LE_1022	28	18	1	1	1	2	2	2	1	3301184	3301184	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
Q6GJC0	EC_L4	50	716	LE_1022	63	42	1	1	1	2	2	2	1	3301184	3301184	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
Q6GJC0	EC_L4	ALL	716	LE_1022	124	78	1	1	1	2	2	2	1	3301184	3301184	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
Q6GJC6	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	3301366	3301366	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L3	25	185	GT_1022	27	10	1	1	1	1	1	1	0	3301366	3301366	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L3	50	185	GT_1022	58	26	1	1	1	1	1	1	0	3301366	3301366	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L3	ALL	185	GT_1022	228	59	1	1	1	1	1	1	0	3301366	3301366	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	3301223	3301223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L4	25	185	GT_1022	27	11	1	1	1	1	1	1	0	3301223	3301223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L4	50	185	GT_1022	58	36	1	1	1	1	1	1	0	3301223	3301223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6GJC6	EC_L4	ALL	185	GT_1022	228	115	1	1	1	1	1	1	0	3301223	3301223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6HPR6	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	3310651	3310601	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q6HPR6	EC_L3	25	185	GT_1022	30	12	1	1	1	2	1	2	1	3310651	3310601	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q6HPR6	EC_L3	50	185	GT_1022	68	30	1	1	1	2	1	2	1	3310651	3310601	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q6HPR6	EC_L3	ALL	185	GT_1022	159	56	1	1	1	2	1	2	1	3310651	3310601	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q6HPR6	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3310544	3310544	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6HPR6	EC_L4	25	185	GT_1022	30	14	1	1	1	1	1	1	0	3310544	3310544	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6HPR6	EC_L4	50	185	GT_1022	68	42	1	1	1	1	1	1	0	3310544	3310544	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6HPR6	EC_L4	ALL	185	GT_1022	159	108	1	1	1	1	1	1	0	3310544	3310544	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L3	10	185	GT_1022	10	2	1	1	1	2	1	2	1	3315035	3315035	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L3	25	185	GT_1022	28	8	1	1	1	2	1	2	1	3315035	3315035	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L3	50	185	GT_1022	60	24	1	1	1	2	1	2	1	3315035	3315035	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L3	ALL	185	GT_1022	253	75	1	1	1	2	1	2	1	3315035	3315035	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	3315095	3315095	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L4	25	185	GT_1022	28	9	1	1	1	1	1	1	0	3315095	3315095	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L4	50	185	GT_1022	60	29	1	1	1	1	1	1	0	3315095	3315095	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6KI09	EC_L4	ALL	185	GT_1022	253	148	1	1	1	1	1	1	0	3315095	3315095	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6KI66	EC_L3	10	716	LE_1022	11	8	1	1	1	1	1	1	0	3315458	3315458	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6KI66	EC_L3	25	716	LE_1022	31	23	1	1	1	1	1	1	0	3315458	3315458	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6KI66	EC_L3	50	716	LE_1022	62	38	1	1	1	1	1	1	0	3315458	3315458	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6KI66	EC_L3	ALL	716	LE_1022	100	54	1	1	1	1	1	1	0	3315458	3315458	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6KI66	EC_L4	10	716	LE_1022	11	9	1	1	1	1	1	1	0	3315458	3315458	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6KI66	EC_L4	25	716	LE_1022	31	27	1	1	1	1	1	1	0	3315458	3315458	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6KI66	EC_L4	50	716	LE_1022	62	50	1	1	1	1	1	1	0	3315458	3315458	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6KI66	EC_L4	ALL	716	LE_1022	100	80	1	1	1	1	1	1	0	3315458	3315458	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6L3A7	EC_L3	10	185	GT_1022	11	4	1	1	1	2	1	2	1	3317961	3317961	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L3	25	185	GT_1022	33	17	1	1	1	2	1	2	1	3317961	3317961	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L3	50	185	GT_1022	80	33	1	1	1	2	1	2	1	3317961	3317961	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L3	ALL	185	GT_1022	229	72	1	1	1	2	1	2	1	3317961	3317961	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L4	10	185	GT_1022	11	4	1	1	1	1	1	1	0	3317937	3317937	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L4	25	185	GT_1022	33	20	1	1	1	1	1	1	0	3317937	3317937	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L4	50	185	GT_1022	80	41	1	1	1	1	1	1	0	3317937	3317937	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6L3A7	EC_L4	ALL	185	GT_1022	229	124	1	1	1	1	1	1	0	3317937	3317937	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6LLW2	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3319815	3319815	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6LLW2	EC_L3	25	185	GT_1022	31	13	1	1	1	1	1	1	0	3319815	3319815	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6LLW2	EC_L3	50	185	GT_1022	59	29	1	1	1	1	1	1	0	3319815	3319815	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6LLW2	EC_L3	ALL	185	GT_1022	148	55	1	1	1	1	1	1	0	3319815	3319815	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6LLW2	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	3319857	3319750	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6LLW2	EC_L4	25	185	GT_1022	31	16	1	1	1	3	1	3	1	3319857	3319750	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6LLW2	EC_L4	50	185	GT_1022	59	39	1	1	1	3	1	3	1	3319857	3319750	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6LLW2	EC_L4	ALL	185	GT_1022	148	97	1	1	1	3	1	3	1	3319857	3319750	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6LX38	EC_L3	10	335	LE_1022	13	11	0	1	1	1	1	1	0	3323619	3323619	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L3	25	335	LE_1022	36	21	0	1	1	1	1	1	0	3323619	3323619	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L3	50	335	LE_1022	70	40	0	1	1	1	1	1	0	3323619	3323619	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L3	ALL	335	LE_1022	102	50	0	1	1	1	1	1	0	3323619	3323619	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L4	10	335	LE_1022	13	13	0	1	1	1	1	1	0	3323619	3323619	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L4	25	335	LE_1022	36	30	0	1	1	1	1	1	0	3323619	3323619	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L4	50	335	LE_1022	70	57	0	1	1	1	1	1	0	3323619	3323619	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
Q6LX38	EC_L4	ALL	335	LE_1022	102	76	0	1	1	1	1	1	0	3323619	3323619	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
Q6MDM1	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3327630	3327630	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L3	25	185	GT_1022	27	13	1	1	1	1	1	1	0	3327630	3327630	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L3	50	185	GT_1022	61	27	1	1	1	1	1	1	0	3327630	3327630	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L3	ALL	185	GT_1022	133	55	1	1	1	1	1	1	0	3327630	3327630	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	3327564	3327564	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L4	25	185	GT_1022	27	14	1	1	1	2	1	2	1	3327564	3327564	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L4	50	185	GT_1022	61	40	1	1	1	2	1	2	1	3327564	3327564	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6MDM1	EC_L4	ALL	185	GT_1022	133	94	1	1	1	2	1	2	1	3327564	3327564	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6MJ00	EC_L3	10	716	LE_1022	11	7	1	1	1	1	1	1	0	3330346	3330346	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6MJ00	EC_L3	25	716	LE_1022	29	16	1	1	1	1	1	1	0	3330346	3330346	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6MJ00	EC_L3	50	716	LE_1022	61	30	1	1	1	1	1	1	0	3330346	3330346	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6MJ00	EC_L3	ALL	716	LE_1022	68	32	1	1	1	1	1	1	0	3330346	3330346	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q6MJ00	EC_L4	10	716	LE_1022	11	8	1	1	1	1	1	1	0	3330346	3330346	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6MJ00	EC_L4	25	716	LE_1022	29	23	1	1	1	1	1	1	0	3330346	3330346	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6MJ00	EC_L4	50	716	LE_1022	61	50	1	1	1	1	1	1	0	3330346	3330346	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6MJ00	EC_L4	ALL	716	LE_1022	68	55	1	1	1	1	1	1	0	3330346	3330346	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q6MJ09	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3330452	3330452	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MJ09	EC_L3	25	185	GT_1022	27	12	1	1	1	1	1	1	0	3330452	3330452	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MJ09	EC_L3	50	185	GT_1022	58	26	1	1	1	1	1	1	0	3330452	3330452	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MJ09	EC_L3	ALL	185	GT_1022	138	54	1	1	1	1	1	1	0	3330452	3330452	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MJ09	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	3330485	3330439	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MJ09	EC_L4	25	185	GT_1022	27	14	1	1	1	3	1	3	1	3330485	3330439	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MJ09	EC_L4	50	185	GT_1022	58	37	1	1	1	3	1	3	1	3330485	3330439	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MJ09	EC_L4	ALL	185	GT_1022	138	94	1	1	1	3	1	3	1	3330485	3330439	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MRX6	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	3332717	3332717	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MRX6	EC_L3	25	185	GT_1022	28	13	1	1	1	1	1	1	0	3332717	3332717	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MRX6	EC_L3	50	185	GT_1022	60	30	1	1	1	1	1	1	0	3332717	3332717	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MRX6	EC_L3	ALL	185	GT_1022	295	76	1	1	1	1	1	1	0	3332717	3332717	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6MRX6	EC_L4	10	185	GT_1022	10	2	1	1	1	3	1	3	1	3332741	3332730	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MRX6	EC_L4	25	185	GT_1022	28	14	1	1	1	5	1	5	1	3332741	3332679	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MRX6	EC_L4	50	185	GT_1022	60	35	1	1	1	5	1	5	1	3332741	3332679	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6MRX6	EC_L4	ALL	185	GT_1022	295	162	1	1	1	5	1	5	1	3332741	3332679	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6N4R9	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3335515	3335515	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6N4R9	EC_L3	25	185	GT_1022	28	13	1	1	1	1	1	1	0	3335515	3335515	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6N4R9	EC_L3	50	185	GT_1022	67	32	1	1	1	1	1	1	0	3335515	3335515	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6N4R9	EC_L3	ALL	185	GT_1022	111	48	1	1	1	1	1	1	0	3335515	3335515	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6N4R9	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	3335537	3335469	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6N4R9	EC_L4	25	185	GT_1022	28	13	1	1	1	2	1	2	1	3335537	3335469	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6N4R9	EC_L4	50	185	GT_1022	67	43	1	1	1	2	1	2	1	3335537	3335469	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6N4R9	EC_L4	ALL	185	GT_1022	111	77	1	1	1	2	1	2	1	3335537	3335469	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q6TL19	EC_L3	10	846	GT_1022	12	2	1	1	1	1	1	1	0	3349027	3349027	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
Q6TL19	EC_L3	25	846	GT_1022	34	3	1	1	1	1	1	1	0	3349027	3349027	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
Q6TL19	EC_L3	50	846	GT_1022	80	4	1	1	1	5	2	5	1	3348966	3348859	2.7.11	2.7.11	1	0	0	0	0	0	1	0	0
Q6TL19	EC_L3	ALL	846	GT_1022	281	5	1	1	1	1	1	1	0	3348920	3348920	2.3.2	2.3.2	0	0	0	0	0	0	0	0	0
Q6TL19	EC_L4	10	846	GT_1022	12	3	1	1	1	6	2	6	1	3349027	3348827	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
Q6TL19	EC_L4	25	846	GT_1022	34	6	1	1	1	6	2	6	1	3349027	3348827	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
Q6TL19	EC_L4	50	846	GT_1022	80	8	1	1	1	11	3	11	1	3349018	3348827	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
Q6TL19	EC_L4	ALL	846	GT_1022	281	19	1	1	1	15	5	15	1	3349018	3348823	4.6.1.2	2.7.10.2	1	1	1	0	1	0	1	0	0
Q6YQW3	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3350819	3350819	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L3	25	185	GT_1022	27	13	1	1	1	1	1	1	0	3350819	3350819	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L3	50	185	GT_1022	57	25	1	1	1	1	1	1	0	3350819	3350819	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L3	ALL	185	GT_1022	129	49	1	1	1	1	1	1	0	3350819	3350819	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3350791	3350791	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L4	25	185	GT_1022	27	13	1	1	1	1	1	1	0	3350791	3350791	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L4	50	185	GT_1022	57	36	1	1	1	1	1	1	0	3350791	3350791	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q6YQW3	EC_L4	ALL	185	GT_1022	129	87	1	1	1	1	1	1	0	3350791	3350791	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q70CQ4	EC_L3	10	131116	GT_1022	10	1	1	1	1	1	1	1	0	3354539	3354539	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
Q70CQ4	EC_L3	25	131116	GT_1022	25	1	1	1	1	2	1	2	1	3354656	3354539	3.4.19	3.4.19	1	0	1	1	0	0	0	0	0
Q70CQ4	EC_L3	50	131116	GT_1022	50	1	1	1	1	4	1	4	1	3354632	3354539	3.4.19	3.4.19	1	0	1	1	0	0	0	0	0
Q70CQ4	EC_L3	ALL	131116	GT_1022	202	50	1	1	1	4	1	4	1	3354632	3354539	3.4.19	3.4.19	1	0	1	1	0	0	0	0	0
Q70CQ4	EC_L4	10	131116	GT_1022	10	1	1	1	1	9	1	9	1	3354682	3354524	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
Q70CQ4	EC_L4	25	131116	GT_1022	25	1	1	1	1	1	1	1	0	3354656	3354656	3.4.19.12	3.4.19.12	0	0	1	1	0	0	0	0	0
Q70CQ4	EC_L4	50	131116	GT_1022	50	1	1	1	1	2	1	2	1	3354656	3354632	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
Q70CQ4	EC_L4	ALL	131116	GT_1022	202	98	1	1	1	2	1	2	1	3354656	3354632	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
Q724F0	EC_L3	10	185	GT_1022	10	2	1	1	1	2	1	2	1	3359307	3359291	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q724F0	EC_L3	25	185	GT_1022	28	11	1	1	1	2	1	2	1	3359307	3359291	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q724F0	EC_L3	50	185	GT_1022	74	27	1	1	1	2	1	2	1	3359307	3359291	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q724F0	EC_L3	ALL	185	GT_1022	163	54	1	1	1	2	1	2	1	3359307	3359291	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q724F0	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	3359295	3359295	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q724F0	EC_L4	25	185	GT_1022	28	12	1	1	1	1	1	1	0	3359295	3359295	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q724F0	EC_L4	50	185	GT_1022	74	35	1	1	1	1	1	1	0	3359295	3359295	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q724F0	EC_L4	ALL	185	GT_1022	163	103	1	1	1	1	1	1	0	3359295	3359295	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q727C7	EC_L3	10	185	GT_1022	10	1	1	1	1	3	1	3	1	3361523	3361450	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q727C7	EC_L3	25	185	GT_1022	28	11	1	1	1	3	1	3	1	3361523	3361450	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q727C7	EC_L3	50	185	GT_1022	64	26	1	1	1	3	1	3	1	3361523	3361450	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q727C7	EC_L3	ALL	185	GT_1022	154	53	1	1	1	3	1	3	1	3361523	3361450	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
Q727C7	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	3361549	3361450	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q727C7	EC_L4	25	185	GT_1022	28	12	1	1	1	3	1	3	1	3361549	3361450	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q727C7	EC_L4	50	185	GT_1022	64	42	1	1	1	3	1	3	1	3361549	3361450	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q727C7	EC_L4	ALL	185	GT_1022	154	105	1	1	1	3	1	3	1	3361549	3361450	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
Q72HM5	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3366573	3366573	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L3	25	185	GT_1022	27	10	1	1	1	1	1	1	0	3366573	3366573	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L3	50	185	GT_1022	61	21	1	1	1	1	1	1	0	3366573	3366573	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L3	ALL	185	GT_1022	303	91	1	1	1	1	1	1	0	3366573	3366573	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3366464	3366464	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L4	25	185	GT_1022	27	10	1	1	1	2	1	2	1	3366390	3366390	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L4	50	185	GT_1022	61	27	1	1	1	2	1	2	1	3366390	3366390	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q72HM5	EC_L4	ALL	185	GT_1022	303	175	1	1	1	2	1	2	1	3366390	3366390	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
Q72NF9	EC_L3	10	716	LE_1022	11	6	1	1	1	1	1	1	0	3369349	3369349	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q72NF9	EC_L3	25	716	LE_1022	34	21	1	1	1	1	1	1	0	3369349	3369349	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q72NF9	EC_L3	50	716	LE_1022	66	37	1	1	1	1	1	1	0	3369349	3369349	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q72NF9	EC_L3	ALL	716	LE_1022	127	58	1	1	1	1	1	1	0	3369349	3369349	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
Q72NF9	EC_L4	10	716	LE_1022	11	7	1	1	1	1	1	1	0	3369349	3369349	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q72NF9	EC_L4	25	716	LE_1022	34	26	1	1	1	1	1	1	0	3369349	3369349	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q72NF9	EC_L4	50	716	LE_1022	66	51	1	1	1	1	1	1	0	3369349	3369349	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q72NF9	EC_L4	ALL	716	LE_1022	127	97	1	1	1	1	1	1	0	3369349	3369349	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	0	0	0
Q72UA8	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	3371479	3371479	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
