protein_id	node_id	component_id	sequence_length	method	level	truth_labels	output_labels	winner_distance	best_matching_distance	top_tied_centres	top_tied_distinct_labels	state	evaluable	library_match	returned_match	retained_match	first_matching_rank	output_count	matched_output_count	truth_count	hit	has_output	acceptance_status	selected_reference	returned_hits	retained_stage_definition
B4SKV6	104265	185	1384	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B4T0Y9	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4T0Y9	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4TCS4	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4TCS4	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4TQJ5	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4TQJ5	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4U047	137813	185	1188	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B4U047	137813	185	1188	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B4UDT2	75667	185	1422	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B4UDT2	75667	185	1422	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5BJQ3	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5BJQ3	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5E2F3	54417	185	1203	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5E2F3	54417	185	1203	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5EFP3	44094	185	1371	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5EFP3	44094	185	1371	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5ELX2	57131	185	1362	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q73IW9	52.0	all_returned_alignment_hits
B5ELX2	57131	185	1362	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q73IW9	52.0	all_returned_alignment_hits
B5F0W7	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5F0W7	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5FC88	23884	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B5FC88	23884	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B5FQJ9	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5FQJ9	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5QYD8	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5QYD8	81097	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5RFK1	69410	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5RFK1	69410	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5RLU9	145287	185	1155	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5RLU9	145287	185	1155	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5RRJ7	175332	185	1155	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5RRJ7	175332	185	1155	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5T072	152823	152823	387	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.4.1""]"	"[""2.4.1""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	A4X1R6	96.0	all_returned_alignment_hits
B5T072	152823	152823	387	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.4.1.343""]"	"[""2.4.1.250""]"					NO_LIBRARY_SUPPORT	1	0	0	0		1	0	1	0	1	NOT_APPLICABLE	A4X1R6	96.0	all_returned_alignment_hits
B5XJ72	18306	185	1188	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5XJ72	18306	185	1188	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B5XYF5	8695	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5XYF5	8695	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5Z083	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5Z083	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5ZAZ3	101188	185	1434	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5ZAZ3	101188	185	1434	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5ZYS7	75210	185	1379	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B5ZYS7	75210	185	1379	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B6ENR3	34822	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B6ENR3	34822	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B6I5J7	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B6I5J7	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B6IRP6	127075	185	1397	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B6IRP6	127075	185	1397	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B6J270	148774	185	1375	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B6J270	148774	185	1375	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7GUG7	8122	185	1187	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7GUG7	8122	185	1187	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7H1J8	72961	185	1362	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B7H1J8	72961	185	1362	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B7HJ40	10658	185	1177	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7HJ40	10658	185	1177	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7HQT6	175965	185	1177	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7HQT6	175965	185	1177	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7I360	72961	185	1362	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B7I360	72961	185	1362	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B7ICR3	50307	185	1172	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7ICR3	50307	185	1172	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7IT11	10658	185	1177	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7IT11	10658	185	1177	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7J1W1	82682	185	1155	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7J1W1	82682	185	1155	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B7J460	57131	185	1362	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q73IW9	52.0	all_returned_alignment_hits
B7J460	57131	185	1362	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q73IW9	52.0	all_returned_alignment_hits
B7KN45	12806	185	1376	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7KN45	12806	185	1376	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7LA80	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7LA80	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7LUL5	26784	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7LUL5	26784	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7M734	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7M734	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7MIX3	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7MIX3	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7MRB3	158787	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7MRB3	158787	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7NFS7	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7NFS7	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7NRR5	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7NRR5	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7UPE2	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7UPE2	134697	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7V637	64309	185	1357	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B7V637	64309	185	1357	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B8CNC5	28774	185	1343	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B8CNC5	28774	185	1343	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	52.0	all_returned_alignment_hits
B8D6V0	134890	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	68.0	all_returned_alignment_hits
B8D6V0	134890	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	68.0	all_returned_alignment_hits
B8D8J6	145492	185	1342	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B8D8J6	145492	185	1342	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q5GRY9	53.0	all_returned_alignment_hits
B8DEY8	21056	185	1184	DIAMOND_TOP_HIT_SET	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B8DEY8	21056	185	1184	DIAMOND_TOP_HIT_SET	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q7MA56	52.0	all_returned_alignment_hits
B8DLL9	34147	716	397	DIAMOND_TOP_HIT_SET	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"					CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE	Q6KHP1	710.0	all_returned_alignment_hits
