level	event	cluster_id_30	cluster_queries	event_queries	within_cluster_fraction	leave_this_cluster_out_fraction
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WMK7	6	0	0.0	0.1638258603843231
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WN47	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WNP7	30	2	0.06666666666666667	0.16389583106957875
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WPF9	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WPJ7	3	2	0.6666666666666666	0.16373570704877696
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WQ55	2	2	1.0	0.16372978253790207
EXACT_RHEA	SCORED_SUBSET_POSITIVE	P9WQP3	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q00329	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q00940	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q01631	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q02724	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q03100	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q03796	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q03DF6	106	0	0.0	0.16442087676606254
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q03H46	51	0	0.0	0.16409308394954328
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q04638	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q04781	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q04845	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q04958	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q04TB2	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q04UL2	23	0	0.0	0.16392670915411356
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q05983	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06063	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06259	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06277	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06530	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06644	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06667	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06702	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q06GR5	388	0	0.0	0.16612234413416022
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q07527	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q07736	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q07W60	158	0	0.0	0.16473199665223245
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q08420	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q08871	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q09226	9	0	0.0	0.16384364820846906
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q09349	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q09751	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q09811	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0AYQ8	174	74	0.42528735632183906	0.162133624613144
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0C406	47	0	0.0	0.16406929544795593
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0D4G3	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0IHJ2	8	4	0.5	0.16369295356664615
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0P4R5	8	0	0.0	0.16383771850457818
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0P565	9	2	0.2222222222222222	0.1637712631197973
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0P8U5	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0P9C6	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0P9D0	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0QLF1	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0V9P1	12	0	0.0	0.16386143989575416
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0W3X9	41	0	0.0	0.16403362562504528
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q0WSX8	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q10313	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q10423	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q10B19	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q11112	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q11SV1	442	10	0.02262443438914027	0.1660844946133765
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q12043	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q12310	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q12429	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q12463	9	0	0.0	0.16384364820846906
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q12933	5	0	0.0	0.16381993196786568
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q13470	2	2	1.0	0.16372978253790207
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q13Q00	33	0	0.0	0.16398608998043904
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q146L7	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q15181	11	3	0.2727272727272727	0.16374692341103228
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q15GI3	19	0	0.0	0.16390296886314265
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q15JF8	6	0	0.0	0.1638258603843231
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q18425	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q18677	11	1	0.09090909090909091	0.1638193137396844
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q187N7	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q19821	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1AUF5	5	3	0.6	0.16371137005138597
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1AVZ4	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1IAL0	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1JPB9	3	1	0.3333333333333333	0.16377189173541756
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1LTJ8	2	2	1.0	0.16372978253790207
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1LZE1	5	0	0.0	0.16381993196786568
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1MTQ0	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1PE48	13	4	0.3076923076923077	0.1637225801780931
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1Q0T2	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q1QTQ8	138	0	0.0	0.16461219592014836
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q20500	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q21CC1	222	60	0.2702702702702703	0.16292811029653134
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q230X8	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q23361	7	0	0.0	0.1638317892298784
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q23551	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q23652	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q24PE3	71	15	0.2112676056338028	0.1636680208937899
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q26997	14	9	0.6428571428571429	0.1635475113122172
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2FW70	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2G0D4	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2GG34	7	1	0.14285714285714285	0.16379559930515344
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2I8V6	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2KIR8	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2M405	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2MFU6	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2PAY2	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2QM00	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2T4N0	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2TA03	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2TL32	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2U6T7	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2UB01	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2VPA6	4	4	1.0	0.1636692599963814
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2Y5Q6	196	181	0.923469387755102	0.1583646102831323
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q2YPD5	263	0	0.0	0.16536382232612507
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q30Z06	4	1	0.25	0.16377781798444002
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q310M2	57	28	0.49122807017543857	0.16311362482778624
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q32L00	4	1	0.25	0.16377781798444002
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q32ZD5	59	45	0.7627118644067796	0.16250906453952138
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q37875	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q38156	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3BTU8	18	10	0.5555555555555556	0.16353499149198075
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3C1E2	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3IBX5	111	0	0.0	0.1644507410636443
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3IJV0	8	2	0.25	0.16376533603561216
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3IZ78	2	1	0.5	0.16376596591525852
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3S2T9	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3T6E2	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3U034	2	1	0.5	0.16376596591525852
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3U0B3	5	2	0.4	0.1637475573568792
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3UVC0	4	4	1.0	0.1636692599963814
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3UWM4	5	0	0.0	0.16381993196786568
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3YSS7	7	6	0.8571428571428571	0.16361464968152867
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3Z8V0	9	1	0.1111111111111111	0.16380745566413318
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3ZC01	6	0	0.0	0.1638258603843231
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3ZJ89	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3ZJ90	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q3ZPT5	2	1	0.5	0.16376596591525852
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q44250	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q44494	4	1	0.25	0.16377781798444002
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q44678	5	0	0.0	0.16381993196786568
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q45726	80	28	0.35	0.16324975507093872
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q46127	20	12	0.6	0.16347441978348237
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q46889	11	0	0.0	0.16385550890401043
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q471I2	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q47LV0	391	82	0.20971867007672634	0.1631312389900176
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q47N06	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q47XX7	59	13	0.22033898305084745	0.1636693255982596
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q487E7	154	76	0.4935064935064935	0.16194287793341822
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q488J6	102	0	0.0	0.16439699313650724
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q494Q2	6	0	0.0	0.1638258603843231
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q49YR9	18	8	0.4444444444444444	0.16360740016653996
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4FRP5	165	40	0.24242424242424243	0.16331804615272622
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4FZV0	5	0	0.0	0.16381993196786568
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4G2T3	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4H4E3	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4H4E4	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4H4E7	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4J6M5	11	0	0.0	0.16385550890401043
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4J894	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4JBJ3	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4JVS0	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4JXP1	33	12	0.36363636363636365	0.16355140186915887
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4P5U1	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4PB36	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4QCU9	3	3	1.0	0.16369952236213633
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4U4T0	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4UG71	2	2	1.0	0.16372978253790207
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4WAW6	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4WQF3	9	5	0.5555555555555556	0.16366268548678972
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q4WZ69	7	0	0.0	0.1638317892298784
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q51725	4	0	0.0	0.16381400398045956
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q51974	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q52400	6	1	0.16666666666666666	0.1637896717692614
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q52522	18	1	0.05555555555555555	0.1638608305274972
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q53591	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q53IZ1	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54441	8	0	0.0	0.16383771850457818
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54528	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54DC8	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54DT8	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54HS3	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54I89	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54II4	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54U71	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54VQ6	9	0	0.0	0.16384364820846906
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54WE5	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54WR8	13	0	0.0	0.1638673713168754
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q54WU3	23	0	0.0	0.16392670915411356
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q552Z2	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q553U5	10	0	0.0	0.1638495783415976
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q553Y7	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q555H8	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q55BI3	11	0	0.0	0.16385550890401043
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q55EY8	80	0	0.0	0.16426575710294278
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q55FW8	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q55GC2	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q566U4	4	2	0.5	0.16374163198842048
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q57199	18	0	0.0	0.1638970348647768
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q57606	2	1	0.5	0.16376596591525852
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q57706	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q57749	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q57KF9	162	0	0.0	0.16475597772682607
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58030	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58085	2	1	0.5	0.16376596591525852
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q580W5	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q581T1	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58327	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58356	51	14	0.27450980392156865	0.16358561693489923
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58371	3	2	0.6666666666666666	0.16373570704877696
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q583R7	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58408	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58599	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58725	11	0	0.0	0.16385550890401043
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58920	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q58931	11	1	0.09090909090909091	0.1638193137396844
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q59579	7	0	0.0	0.1638317892298784
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q59666	9	0	0.0	0.16384364820846906
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q59H18	4	4	1.0	0.1636692599963814
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q59VH7	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q59YV2	7	3	0.42857142857142855	0.16372321945570353
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5A847	7	3	0.42857142857142855	0.16372321945570353
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5A931	5	3	0.6	0.16371137005138597
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5AD07	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5AD67	25	22	0.88	0.16314188455131456
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5AK94	9	2	0.2222222222222222	0.1637712631197973
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5AR53	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5B3W7	4	2	0.5	0.16374163198842048
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5CPU3	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5E6F9	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5F310	10	9	0.9	0.1635238336530457
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5F3P8	8	3	0.375	0.16372914480112916
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5HWH9	15	2	0.13333333333333333	0.16380683463654794
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5I0K7	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5JDG9	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5K9E2	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5L5G7	11	1	0.09090909090909091	0.1638193137396844
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5LV46	151	0	0.0	0.16469004656577416
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5NDE3	12	0	0.0	0.16386143989575416
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5NP65	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5P5L9	139	29	0.20863309352517986	0.16356363636363636
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5PB22	7	2	0.2857142857142857	0.1637594093804285
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5QLR5	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5R476	6	0	0.0	0.1638258603843231
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5R723	5	3	0.6	0.16371137005138597
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5R7D1	5	5	1.0	0.1636389954403995
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5RA57	12	3	0.25	0.163752850472364
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5RD78	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5SH28	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5SIP7	1	1	1.0	0.16376004052391635
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5U3K5	3	3	1.0	0.16369952236213633
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5U3N5	5	5	1.0	0.1636389954403995
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5U780	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5UQ57	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5UQ70	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5UX45	110	0	0.0	0.16444476733626356
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5UX56	21	1	0.047619047619047616	0.16387862987906437
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5V341	59	0	0.0	0.164140681653372
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5V463	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5VU57	2	0	0.0	0.16380214929261497
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5W7F1	11	0	0.0	0.16385550890401043
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5X9R0	6	0	0.0	0.1638258603843231
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5YDB6	2	2	1.0	0.16372978253790207
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5YYJ6	6	2	0.3333333333333333	0.16375348315419969
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5ZHN9	7	0	0.0	0.1638317892298784
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5ZIX8	8	2	0.25	0.16376533603561216
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q5ZR76	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q60180	541	120	0.22181146025878004	0.16263192855561295
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q60FX6	5	0	0.0	0.16381993196786568
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q61XX9	1	0	0.0	0.16379622259208337
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q63042	3	0	0.0	0.1638080764220582
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q64285	46	14	0.30434782608695654	0.16355597434131844
EXACT_RHEA	SCORED_SUBSET_POSITIVE	Q642M9	14	2	0.14285714285714285	0.16380090497737557
